Silver Wind,BICHO,Special,60,100,5,,May raise all stats of user at once.,10
Simple Beam,NORMAL,Status,?,100,15,,Changes target's ability to Simple.,?
Sing,NORMAL,Status,?,55,15,,Puts opponent to sleep.,?
Sinister Arrow Raid,FANTASMA,Physical,180,?,1,,Decidueye-exclusive Z-Move.,?
Sizzly Slide,FUEGO,Physical,90,100,15,,Burns the opponent.,100
Sketch,NORMAL,Status,?,?,1,,Permanently copies the opponent's last move.,?
Skill Swap,PSIQUICO,Status,?,?,10,,The user swaps Abilities with the opponent.,?
Skitter Smack,BICHO,Physical,70,90,10,,Lowers opponent's Sp. Attack.,?
Skull Bash,NORMAL,Physical,130,100,10,,"Raises Defense on first turn, attacks on second.",100
Sky Attack,VOLADOR,Physical,140,90,5,,"Charges on first turn, attacks on second. May cause flinching. High critical hit ratio.",30
Sky Drop,VOLADOR,Physical,60,100,10,,"Takes opponent into the air on first turn, drops them on second turn.",?
Sky Uppercut,LUCHA,Physical,85,90,15,,"Hits the opponent, even during Fly.",?
Slack Off,NORMAL,Status,?,?,10,,User recovers half its max HP.,?
Slam,NORMAL,Physical,80,75,20,,,?
Slash,NORMAL,Physical,70,100,20,,High critical hit ratio.,?
Sleep Powder,PLANTA,Status,?,75,15,,Puts opponent to sleep.,?
Sleep Talk,NORMAL,Status,?,?,10,,User performs one of its own moves while sleeping.,?
Sludge,VENENO,Special,65,100,20,,May poison opponent.,30
Sludge Bomb,VENENO,Special,90,100,10,,May poison opponent.,30
Sludge Wave,VENENO,Special,95,100,10,,May poison opponent.,10
Smack Down,ROCA,Physical,50,100,15,,Makes Flying-type Pok‚mon vulnerable to Ground moves.,100
Smart Strike,ACERO,Physical,70,?,10,TM96,The user stabs the target with a sharp horn. This attack never misses.,?
Smelling Salts,NORMAL,Physical,70,100,10,,"Power doubles if opponent is paralyzed, but cures it.",?
Smog,VENENO,Special,30,70,20,,May poison opponent.,40
Smokescreen,NORMAL,Status,?,100,20,,Lowers opponent's Accuracy.,?
Snap Trap,PLANTA,Physical,35,100,15,,"Traps opponent, damaging them for 4-5 turns.",100
Snarl,SINIESTRO,Special,55,95,15,TM85,Lowers opponent's Special Attack.,100
Snatch,SINIESTRO,Status,?,?,10,,Steals the effects of the opponent's next move.,?
Snipe Shot,AGUA,Special,80,100,15,,Ignores moves and abilities that draw in moves. High critical hit ratio.,?
Snore,NORMAL,Special,50,100,15,TM24,Can only be used if asleep. May cause flinching.,30
Soak,AGUA,Status,?,100,20,,Changes the target's type to water.,?
Soft-Boiled,NORMAL,Status,?,?,10,,User recovers half its max HP.,?
Solar Beam,PLANTA,Special,120,100,10,TM11,"Charges on first turn, attacks on second.",?
Solar Blade,PLANTA,Physical,125,100,10,TM12,"Charges on first turn, attacks on second.",?
Sonic Boom,NORMAL,Special,?,90,20,,Always inflicts 20 HP.,?
Soul-Stealing 7-Star Strike,FANTASMA,Physical,195,?,1,,Marshadow-exclusive Z-Move.,?
Spacial Rend,DRAGON,Special,100,95,5,,High critical hit ratio.,?
Spark,ELECTRICO,Physical,65,100,20,,May paralyze opponent.,30
Sparkling Aria,AGUA,Special,90,100,10,,Heals the burns of its target.,?
Sparkly Swirl,HADA,Special,90,100,15,,Cures all status problems in the party Pok‚mon.,?
Spectral Thief,FANTASMA,Physical,90,100,10,,"The user hides in the target's shadow, steals the target's stat boosts, and then attacks.",?
Speed Swap,PSIQUICO,Status,?,?,10,TM62,The user exchanges Speed stats with the target.,?
Spider Web,BICHO,Status,?,?,10,,Opponent cannot escape/switch.,?
Spike Cannon,NORMAL,Physical,20,100,15,,Hits 2-5 times in one turn.,?
Spikes,TIERRA,Status,?,?,20,,Hurts opponents when they switch into battle.,?
Spiky Shield,PLANTA,Status,?,?,10,,Protects the user and inflicts damage on contact.,?
Spirit Break,HADA,Physical,75,100,15,,Lowers opponent's Special Attack.,100
Spirit Shackle,FANTASMA,Physical,80,100,10,,Prevents the opponent from switching out.,?
Spit Up,NORMAL,Special,?,100,10,,Power depends on how many times the user performed Stockpile.,?
Spite,FANTASMA,Status,?,100,10,,The opponent's last move loses 2-5 PP.,?
Splash,NORMAL,Status,?,?,40,,Doesn't do ANYTHING.,?
Splintered Stormshards,ROCA,Physical,190,?,1,,Lycanroc-exclusive Z-Move.,?
Splishy Splash,AGUA,Special,90,100,15,,May paralyze opponent.,30
Spore,PLANTA,Status,?,100,15,,Puts opponent to sleep.,?
Spotlight,NORMAL,Status,?,?,15,,The user shines a spotlight on the target so that only the target will be attacked during the turn.,?
Stealth Rock,ROCA,Status,?,?,20,,Damages opponent switching into battle.,?
Steam Eruption,AGUA,Special,110,95,5,,May burn opponent.,30
Steamroller,BICHO,Physical,65,100,20,,May cause flinching.,30
Steel Beam,ACERO,Special,140,95,5,,User loses 50% of its HP.,?
Steel Roller,ACERO,Physical,130,100,5,,Fails if no Terrain in effect.,?
Steel Wing,ACERO,Physical,70,90,25,TM30,May raise user's Defense.,10
Sticky Web,BICHO,Status,?,?,20,,Lowers opponent's Speed when switching into battle.,?
Stockpile,NORMAL,Status,?,?,20,,Stores energy for use with Spit Up and Swallow.,?
Stoked Sparksurfer,ELECTRICO,Special,175,?,1,,Alolan Raichu-exclusive Electric type Z-Move.,100
Stomp,NORMAL,Physical,65,100,20,,May cause flinching.,30
Stomping Tantrum,TIERRA,Physical,75,100,10,TM98,"Driven by frustration, the user attacks the target. If the user's previous move has failed, the power of this move doubles.",?
Stone Edge,ROCA,Physical,100,80,5,,High critical hit ratio.,?
Stored Power,PSIQUICO,Special,20,100,10,,Power increases when user's stats have been raised.,?
Storm Throw,LUCHA,Physical,60,100,10,,Always results in a critical hit.,100
Strange Steam,HADA,Special,90,95,10,,May confuse opponent.,20
Strength,NORMAL,Physical,80,100,15,,,?
Strength Sap,PLANTA,Status,?,100,10,,The user restores its HP by the same amount as the target's Attack stat. It also lowers the target's Attack stat.,100
String Shot,BICHO,Status,?,95,40,,Sharply lowers opponent's Speed.,?
Struggle,NORMAL,Physical,50,?,?,,Only usable when all PP are gone. Hurts the user.,?
Struggle Bug,BICHO,Special,50,100,20,,Lowers opponent's Special Attack.,100
Stuff Cheeks,NORMAL,Status,?,?,10,,"The user eats its held Berry, then sharply raises its Defense stat.",100
Stun Spore,PLANTA,Status,?,75,30,,Paralyzes opponent.,?
Submission,LUCHA,Physical,80,80,20,,User receives recoil damage.,?
Substitute,NORMAL,Status,?,?,10,,Uses HP to creates a decoy that takes hits.,?
Subzero Slammer,HIELO,?,?,?,1,,Ice type Z-Move.,?
Sucker Punch,SINIESTRO,Physical,70,100,5,,"User attacks first, but only works if opponent is readying an attack.",?
Sunny Day,FUEGO,Status,?,?,5,TM34,Makes it sunny for 5 turns.,?
Sunsteel Strike,ACERO,Physical,100,100,5,,Ignores the target's ability.,?
Super Fang,NORMAL,Physical,?,90,10,,Always takes off half of the opponent's HP.,?
Superpower,LUCHA,Physical,120,100,5,,Lowers user's Attack and Defense.,100
Supersonic,NORMAL,Status,?,55,20,,Confuses opponent.,?
Supersonic Skystrike,VOLADOR,?,?,?,1,,Flying type Z-Move.,?
Surf,AGUA,Special,90,100,15,,Hits all adjacent Pok‚mon.,?
Surging Strikes,AGUA,Physical,25,100,5,,Always results in a critical hit and ignores stat changes.,?
Swagger,NORMAL,Status,?,85,15,,"Opponent becomes confused, but its Attack is sharply raised.",?
Swallow,NORMAL,Status,?,?,10,,"The more times the user has performed Stockpile, the more HP is recovered.",?
Sweet Kiss,HADA,Status,?,75,10,,Confuses opponent.,?
Sweet Scent,NORMAL,Status,?,100,20,,Lowers opponent's Evasiveness.,?
Swift,NORMAL,Special,60,100,20,TM40,Ignores Accuracy and Evasiveness.,?
Switcheroo,SINIESTRO,Status,?,100,10,,Swaps held items with the opponent.,?
Swords Dance,NORMAL,Status,?,?,20,,Sharply raises user's Attack.,?
Synchronoise,PSIQUICO,Special,120,100,10,,Hits any Pok‚mon that shares a type with the user.,?
Synthesis,PLANTA,Status,?,?,5,,User recovers HP. Amount varies with the weather.,?
Tackle,NORMAL,Physical,40,100,35,,,?
Tail Glow,BICHO,Status,?,?,20,,Drastically raises user's Special Attack.,?
Tail Slap,NORMAL,Physical,25,85,10,TM84,Hits 2-5 times in one turn.,?
Tail Whip,NORMAL,Status,?,100,30,,Lowers opponent's Defense.,?
Tailwind,VOLADOR,Status,?,?,15,,Doubles Speed for 4 turns.,?
Take Down,NORMAL,Physical,90,85,20,,User receives recoil damage.,?
Tar Shot,ROCA,Status,?,100,15,,Lowers the opponent's Speed and makes them weaker to Fire-type moves.,100
Taunt,SINIESTRO,Status,?,100,20,,Opponent can only use moves that attack.,?
Tearful Look,NORMAL,Status,?,?,20,,The user gets teary eyed to make the target lose its combative spirit. This lowers the target's Attack and Sp. Atk stats.,100
Teatime,NORMAL,Status,?,?,10,,Forces all Pok‚mon on the field to eat their berries.,?
Techno Blast,NORMAL,Special,120,100,5,,Type depends on the Drive being held.,?
Tectonic Rage,TIERRA,?,?,?,1,,Ground type Z-Move.,?
Teeter Dance,NORMAL,Status,?,100,20,,Confuses all Pok‚mon.,?
Telekinesis,PSIQUICO,Status,?,?,15,,"Ignores opponent's Evasiveness for three turns, add Ground immunity.",?
Teleport,PSIQUICO,Status,?,?,20,,Allows user to flee wild battles; also warps player to last Pok‚Center.,?
Terrain Pulse,NORMAL,Special,50,100,10,,Type and power change depending on the Terrain in effect.,?
Thief,SINIESTRO,Physical,60,100,25,TM23,Also steals opponent's held item.,?
Thousand Arrows,TIERRA,Physical,90,100,10,,Makes Flying-type Pok‚mon vulnerable to Ground moves.,?
Thousand Waves,TIERRA,Physical,90,100,10,,Opponent cannot flee or switch.,?
Thrash,NORMAL,Physical,120,100,10,,User attacks for 2-3 turns but then becomes confused.,?
Throat Chop,SINIESTRO,Physical,80,100,15,,Prevents use of sound moves for two turns.,100
Thunder,ELECTRICO,Special,110,70,10,,May paralyze opponent.,30
Thunder Cage,ELECTRICO,Special,80,90,15,,"Deals damage and traps opponent, damaging them for 4-5 turns.",?
Thunder Fang,ELECTRICO,Physical,65,95,15,TM66,May cause flinching and/or paralyze opponent.,10
Thunder Punch,ELECTRICO,Physical,75,100,15,TM05,May paralyze opponent.,10
Thunder Shock,ELECTRICO,Special,40,100,30,,May paralyze opponent.,10
Thunder Wave,ELECTRICO,Status,?,90,20,TM14,Paralyzes opponent.,?
Thunderbolt,ELECTRICO,Special,90,100,15,,May paralyze opponent.,10
Thunderous Kick,LUCHA,Physical,90,100,10,,Lowers opponent's Defense.,100
Tickle,NORMAL,Status,?,100,20,,Lowers opponent's Attack and Defense.,?
Topsy-Turvy,SINIESTRO,Status,?,?,20,,Reverses stat changes of opponent.,?
Torment,SINIESTRO,Status,?,100,15,,Opponent cannot use the same move in a row.,?
Toxic,VENENO,Status,?,90,10,,Badly poisons opponent.,?
Toxic Spikes,VENENO,Status,?,?,20,,Poisons opponents when they switch into battle.,?
Toxic Thread,VENENO,Status,?,100,20,,Lowers target's Speed.,100
Transform,NORMAL,Status,?,?,10,,User takes on the form and attacks of the opponent.,?
Tri Attack,NORMAL,Special,80,100,10,,"May paralyze, burn or freeze opponent.",20
Trick,PSIQUICO,Status,?,100,10,,Swaps held items with the opponent.,?
Trick Room,PSIQUICO,Status,?,?,5,TM70,Slower Pok‚mon move first in the turn for 5 turns.,?
Trick-or-Treat,FANTASMA,Status,?,100,20,,Adds Ghost type to opponent.,?
Triple Axel,HIELO,Physical,20,90,10,,Attacks thrice with more power each time.,?
Triple Kick,LUCHA,Physical,10,90,10,,Hits thrice in one turn at increasing power.,?
Trop Kick,PLANTA,Physical,70,100,15,,Lowers opponent's Attack.,100
Trump Card,NORMAL,Special,?,100,5,,"The lower the PP, the higher the power.",?
Twineedle,BICHO,Physical,25,100,20,,Hits twice in one turn. May poison opponent.,20
Twinkle Tackle,HADA,?,?,?,1,,Fairy type Z-Move.,?
Twister,DRAGON,Special,40,100,20,,May cause flinching. Hits Pok‚mon using Fly/Bounce with double power.,20
U-turn,BICHO,Physical,70,100,20,TM56,User switches out immediately after attacking.,?
Uproar,NORMAL,Special,90,100,10,,User attacks for 3 turns and prevents sleep.,?
V-create,FUEGO,Physical,180,95,5,,"Lowers user's Defense, Special Defense and Speed.",100
Vacuum Wave,LUCHA,Special,40,100,30,,User attacks first.,?
Veevee Volley,NORMAL,Physical,?,100,20,,Power increases when player's bond is stronger.,?
Venom Drench,VENENO,Status,?,100,20,,Lowers poisoned opponent's Special Attack and Speed.,100
Venoshock,VENENO,Special,65,100,10,TM74,Inflicts double damage if the target is poisoned.,?
Vine Whip,PLANTA,Physical,45,100,25,,,?
Vise Grip,NORMAL,Physical,55,100,30,,,?
Vital Throw,LUCHA,Physical,70,100,10,,"User attacks last, but ignores Accuracy and Evasiveness.",?
Volt Switch,ELECTRICO,Special,70,100,20,TM80,User must switch out after attacking.,?
Volt Tackle,ELECTRICO,Physical,120,100,15,,User receives recoil damage. May paralyze opponent.,10
Wake-Up Slap,LUCHA,Physical,70,100,10,,"Power doubles if opponent is asleep, but wakes it up.",?
Water Gun,AGUA,Special,40,100,25,,,?
Water Pledge,AGUA,Special,80,100,10,,Added effects appear if preceded by Fire Pledge or succeeded by Grass Pledge.,?
Water Pulse,AGUA,Special,60,100,20,,May confuse opponent.,20
Water Shuriken,AGUA,Special,15,100,20,,Hits 2-5 times in one turn.,?
Water Sport,AGUA,Status,?,?,15,,Weakens the power of Fire-type moves.,?
Water Spout,AGUA,Special,150,100,5,,"The higher the user's HP, the higher the damage caused.",?
Waterfall,AGUA,Physical,80,100,15,,May cause flinching.,20
Weather Ball,NORMAL,Special,50,100,10,TM46,Move's power and type changes with the weather.,?
Whirlpool,AGUA,Special,35,85,15,TM36,"Traps opponent, damaging them for 4-5 turns.",100
Whirlwind,NORMAL,Status,?,?,20,,"In battles, the opponent switches. In the wild, the Pok‚mon runs.",?
Wicked Blow,SINIESTRO,Physical,80,100,5,,Always results in a critical hit and ignores stat changes.,?
Wide Guard,ROCA,Status,?,?,10,,Protects the user's team from multi-target attacks.,?
Wild Charge,ELECTRICO,Physical,90,100,15,,User receives recoil damage.,?
Will-O-Wisp,FUEGO,Status,?,85,15,TM38,Burns opponent.,?
Wing Attack,VOLADOR,Physical,60,100,35,,,?
Wish,NORMAL,Status,?,?,10,,The user recovers HP in the following turn.,?
Withdraw,AGUA,Status,?,?,40,,Raises user's Defense.,?
Wonder Room,PSIQUICO,Status,?,?,10,TM71,Swaps every Pok‚mon's Defense and Special Defense for 5 turns.,?
Wood Hammer,PLANTA,Physical,120,100,15,,User receives recoil damage.,?
Work Up,NORMAL,Status,?,?,30,,Raises user's Attack and Special Attack.,?
Worry Seed,PLANTA,Status,?,100,10,,Changes the opponent's Ability to Insomnia.,?
Wrap,NORMAL,Physical,15,90,20,,"Traps opponent, damaging them for 4-5 turns.",100
Wring Out,NORMAL,Special,?,100,5,,"The higher the opponent's HP, the higher the damage.",?
X-Scissor,BICHO,Physical,80,100,15,,,?
Yawn,NORMAL,Status,?,?,10,,Puts opponent to sleep in the next turn.,?
Zap Cannon,ELECTRICO,Special,120,50,5,,Paralyzes opponent.,100
Zen Headbutt,PSIQUICO,Physical,80,90,15,,May cause flinching.,20
Zing Zap,ELECTRICO,Physical,80,100,10,,May cause flinching.,30
Zippy Zap,ELECTRICO,Physical,50,100,15,,Always results in a critical hit.,100
